CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,CAT_OCUP,EMPLEO,PP02B,PP02E,PP02H,PP02I,PP03C,PP03G,PP03I,PP04A,PP04G,PP05B3,PP05H,PP05I,PP05J,PP05K,PP07A,PP07I3,PP07J,PP07K,PP08D1,P21,ITF,DECINDR,IPCF,ANIO,CH03,CH12,CH13,CH14,PP3E_TOT,PP3F_TOT,horastrab,trabaja,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre,edad2,educ,edad_rango,ingreso_total_familiar,ingreso_total_familiar_millones,CH03_str,IX_TOT
200744  ,1,1,1,38,2,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,,4.0,400.0,400,550,4,183.3333333333333,2005,1.0,2.0,1.0,0.0,30.0,0.0,30.0,1,1.0,2.49,510.6243,0,1444,6.0,31-50,533285.5,0.5332855,jefe,3.0
200744  ,1,2,2,38,2,4,1,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,1.0,1.0,150.0,150,550,1,183.3333333333333,2005,,2.0,2.0,3.0,20.0,0.0,20.0,1,0.77,2.49,510.6243,0,1444,3.0,31-50,533285.5,0.5332855,cónyuge/pareja,3.0
200744  ,1,3,2,11,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,550,0,183.3333333333333,2005,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0,0.72,2.49,510.6243,0,121,6.0,6-12,533285.5,0.5332855,hijo/hijastro,3.0
200877  ,1,1,2,82,4,1,7,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1000,7,166.6666666666667,2005,1.0,,,0.0,0.0,0.0,0.0,0,0.63,4.1899999999999995,859.2432999999999,0,6724,,50+,969610.0,0.96961,jefe,6.0
200877  ,1,2,2,27,2,4,2,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1000,0,166.6666666666667,2005,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.76,4.1899999999999995,859.2432999999999,0,729,6.0,18-30,969610.0,0.96961,hijo/hijastro,6.0
200877  ,1,3,1,30,2,4,3,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,1.0,4.0,200.0,200,1000,2,166.6666666666667,2005,,4.0,2.0,4.0,49.0,0.0,49.0,1,1.0,4.1899999999999995,859.2432999999999,0,900,10.0,18-30,969610.0,0.96961,yerno/nuera,6.0
200877  ,1,4,1,9,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1000,0,166.6666666666667,2005,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.69,4.1899999999999995,859.2432999999999,0,81,3.0,6-12,969610.0,0.96961,nieto,6.0
200877  ,1,5,2,5,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1000,0,166.6666666666667,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.6,4.1899999999999995,859.2432999999999,0,25,,0-5,969610.0,0.96961,nieto,6.0
200877  ,1,6,1,3,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1000,0,166.6666666666667,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.51,4.1899999999999995,859.2432999999999,0,9,,0-5,969610.0,0.96961,nieto,6.0
201334  ,1,1,2,25,5,4,2,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,200.0,200,400,2,133.3333333333333,2005,1.0,2.0,1.0,0.0,35.0,0.0,35.0,1,0.76,2.29,469.6103,1,625,6.0,18-30,387844.0,0.387844,jefe,3.0
201334  ,1,2,1,21,5,4,2,1.0,,3.0,,,,,,1.0,2.0,1.0,2.0,8.0,,,,,,5.0,,1.0,4.0,0.0,200,400,2,133.3333333333333,2005,8.0,2.0,1.0,0.0,54.0,0.0,54.0,1,1.02,2.29,469.6103,1,441,6.0,18-30,387844.0,0.387844,hermano,3.0
201334  ,1,3,1,3,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,400,0,133.3333333333333,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.51,2.29,469.6103,1,9,,0-5,387844.0,0.387844,hijo/hijastro,3.0
201693  ,1,1,1,35,5,1,6,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,8.0,,,,,,5.0,,1.0,1.0,580.0,580,580,6,580.0,2005,1.0,7.0,1.0,0.0,47.0,0.0,47.0,1,1.0,1.0,205.07,0,1225,17.0,31-50,562373.8,0.5623738,jefe,1.0
201753  ,1,1,2,79,4,1,4,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1100,5,366.6666666666667,2005,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.63,2.3,471.66099999999994,0,6241,12.0,50+,1066571.0,1.066571,jefe,3.0
201753  ,1,2,2,75,5,1,4,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1100,6,366.6666666666667,2005,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.67,2.3,471.66099999999994,0,5625,12.0,50+,1066571.0,1.066571,hermano,3.0
201753  ,1,3,1,52,2,2,6,1.0,,3.0,,,,,,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,0.0,0,1100,0,366.6666666666667,2005,3.0,7.0,1.0,0.0,40.0,0.0,40.0,1,1.0,2.3,471.66099999999994,0,2704,17.0,50+,1066571.0,1.066571,hijo/hijastro,3.0
202177  ,1,1,2,80,4,1,2,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1390,4,278.0,2005,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.63,4.17,855.1419,0,6400,6.0,50+,1347757.9,1.3477579,jefe,5.0
202177  ,1,2,1,37,2,1,6,1.0,,3.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,6.0,,1.0,1.0,500.0,500,1390,7,278.0,2005,,7.0,1.0,0.0,30.0,0.0,30.0,1,1.0,4.17,855.1419,0,1369,17.0,31-50,1347757.9,1.3477579,yerno/nuera,5.0
202177  ,1,3,2,44,2,1,3,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1390,0,278.0,2005,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0,0.77,4.17,855.1419,0,1936,7.0,31-50,1347757.9,1.3477579,hijo/hijastro,5.0
202177  ,1,4,2,45,5,4,3,1.0,,3.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,4.0,250.0,250,1390,2,278.0,2005,3.0,4.0,2.0,4.0,20.0,0.0,20.0,1,0.77,4.17,855.1419,0,2025,10.0,31-50,1347757.9,1.3477579,hijo/hijastro,5.0
202177  ,1,5,1,45,5,1,1,3.0,6.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1390,0,278.0,2005,3.0,9.0,2.0,,0.0,0.0,0.0,0,1.0,4.17,855.1419,0,2025,,31-50,1347757.9,1.3477579,hijo/hijastro,5.0
202476  ,1,1,1,33,1,4,2,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,,,6.0,,,,,,,,0.0,90,90,1,12.85714285714286,2005,1.0,2.0,1.0,0.0,36.0,0.0,36.0,1,1.0,5.51,1129.9357,1,1089,6.0,31-50,87264.9,0.08726489999999999,jefe,7.0
202476  ,1,2,2,50,1,4,1,1.0,,4.0,,,,,,1.0,2.0,2.0,2.0,6.0,,,,,,,,,,0.0,0,90,0,12.85714285714286,2005,,2.0,2.0,3.0,12.0,0.0,12.0,1,0.76,5.51,1129.9357,1,2500,3.0,31-50,87264.9,0.08726489999999999,cónyuge/pareja,7.0
202476  ,1,3,2,16,5,4,1,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,90,0,12.85714285714286,2005,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0,0.77,5.51,1129.9357,1,256,3.0,13-17,87264.9,0.08726489999999999,hijo/hijastro,7.0
202476  ,1,4,2,13,5,4,2,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,90,0,12.85714285714286,2005,3.0,3.0,2.0,7.0,0.0,0.0,0.0,0,0.76,5.51,1129.9357,1,169,7.0,13-17,87264.9,0.08726489999999999,hijo/hijastro,7.0
202476  ,1,5,2,12,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,90,0,12.85714285714286,2005,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.74,5.51,1129.9357,1,144,3.0,6-12,87264.9,0.08726489999999999,hijo/hijastro,7.0
202476  ,1,6,1,11,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,90,0,12.85714285714286,2005,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.82,5.51,1129.9357,1,121,1.0,6-12,87264.9,0.08726489999999999,hijo/hijastro,7.0
202476  ,1,7,1,7,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,90,0,12.85714285714286,2005,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.66,5.51,1129.9357,1,49,1.0,6-12,87264.9,0.08726489999999999,hijo/hijastro,7.0
202574  ,1,1,1,51,2,4,1,3.0,7.0,,,,,1.0,1.0,,,,,,,,,,,,,,,0.0,0,500,0,83.33333333333333,2005,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,1.0,4.51,924.8657,1,2601,,50+,484805.0,0.484805,jefe,6.0
202574  ,1,2,2,53,2,4,2,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,500,0,83.33333333333333,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.76,4.51,924.8657,1,2809,6.0,50+,484805.0,0.484805,cónyuge/pareja,6.0
202574  ,1,5,1,25,1,4,2,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,,,6.0,,,,,,,,0.0,500,500,5,83.33333333333333,2005,3.0,2.0,1.0,0.0,21.0,0.0,21.0,1,1.02,4.51,924.8657,1,625,6.0,18-30,484805.0,0.484805,hijo/hijastro,6.0
202574  ,1,6,2,25,1,4,3,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,500,0,83.33333333333333,2005,,4.0,2.0,3.0,0.0,0.0,0.0,0,0.76,4.51,924.8657,1,625,9.0,18-30,484805.0,0.484805,yerno/nuera,6.0
202574  ,1,7,1,5,5,4,1,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,500,0,83.33333333333333,2005,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.6,4.51,924.8657,1,25,,0-5,484805.0,0.484805,nieto,6.0
202574  ,1,8,1,1,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,500,0,83.33333333333333,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.37,4.51,924.8657,1,1,,0-5,484805.0,0.484805,nieto,6.0
202762  ,1,1,1,69,2,1,2,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1020,8,340.0,2005,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.83,2.27,465.5089,0,4761,6.0,50+,989002.2000000001,0.9890022,jefe,3.0
202762  ,1,2,2,56,2,1,7,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1020,0,340.0,2005,,,,0.0,0.0,0.0,0.0,0,0.76,2.27,465.5089,0,3136,,50+,989002.2000000001,0.9890022,cónyuge/pareja,3.0
202762  ,1,5,2,8,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1020,0,340.0,2005,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.68,2.27,465.5089,0,64,3.0,6-12,989002.2000000001,0.9890022,nieto,3.0
202794  ,1,1,1,41,1,1,4,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,6.0,,1.0,1.0,580.0,580,1030,6,515.0,2005,1.0,4.0,1.0,0.0,40.0,0.0,40.0,1,1.0,1.76,360.9232,0,1681,12.0,31-50,998698.3,0.9986983,jefe,2.0
202794  ,1,2,2,24,1,1,4,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,1.0,450.0,450,1030,5,515.0,2005,,4.0,1.0,0.0,39.0,0.0,39.0,1,0.76,1.76,360.9232,0,576,12.0,18-30,998698.3,0.9986983,cónyuge/pareja,2.0
203073  ,1,1,1,59,2,12,6,1.0,,3.0,,,,,,,1.0,1.0,1.0,,,,,,,6.0,,1.0,1.0,600.0,600,600,6,150.0,2005,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0,1.0,3.54,725.9478,1,3481,15.0,50+,581766.0,0.581766,jefe,4.0
203073  ,1,2,2,56,2,12,4,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,600,0,150.0,2005,,4.0,1.0,0.0,0.0,0.0,0.0,0,0.76,3.54,725.9478,1,3136,12.0,50+,581766.0,0.581766,cónyuge/pareja,4.0
203073  ,1,3,1,24,5,12,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,600,0,150.0,2005,3.0,7.0,2.0,1.0,0.0,0.0,0.0,0,1.02,3.54,725.9478,1,576,13.0,18-30,581766.0,0.581766,hijo/hijastro,4.0
203073  ,1,4,2,23,5,12,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,600,0,150.0,2005,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0,0.76,3.54,725.9478,1,529,14.0,18-30,581766.0,0.581766,hijo/hijastro,4.0
203137  ,1,1,2,24,3,4,2,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,725,1,120.8333333333333,2005,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0.76,3.92,803.8743999999999,1,576,6.0,18-30,702967.25,0.70296725,jefe,6.0
203137  ,1,2,1,46,3,1,2,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,725,6,120.8333333333333,2005,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1.0,3.92,803.8743999999999,1,2116,6.0,31-50,702967.25,0.70296725,suegro,6.0
203137  ,1,3,2,6,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,725,0,120.8333333333333,2005,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0,0.64,3.92,803.8743999999999,1,36,1.0,6-12,702967.25,0.70296725,hijo/hijastro,6.0
203137  ,1,4,2,4,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,725,0,120.8333333333333,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.55,3.92,803.8743999999999,1,16,,0-5,702967.25,0.70296725,hijo/hijastro,6.0
203137  ,1,5,2,3,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,725,0,120.8333333333333,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.51,3.92,803.8743999999999,1,9,,0-5,702967.25,0.70296725,hijo/hijastro,6.0
203137  ,1,6,1,2,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,725,0,120.8333333333333,2005,3.0,,,0.0,0.0,0.0,0.0,0,0.46,3.92,803.8743999999999,1,4,,0-5,702967.25,0.70296725,hijo/hijastro,6.0
203390  ,1,1,1,69,3,1,1,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,150,1,150.0,2005,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0,0.83,0.83,170.20809999999997,1,4761,5.0,50+,145441.5,0.1454415,jefe,1.0
203427  ,1,2,2,38,3,4,2,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,,,5.0,,,,,,,,0.0,50,310,3,62.0,2005,1.0,2.0,1.0,0.0,12.0,0.0,12.0,1,0.77,3.49,715.6943,1,1444,6.0,31-50,300579.1,0.3005791,jefe,5.0
203427  ,1,4,2,20,5,4,4,3.0,7.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,310,0,62.0,2005,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0.76,3.49,715.6943,1,400,12.0,18-30,300579.1,0.3005791,hijo/hijastro,5.0
203427  ,1,5,2,3,5,4,7,4.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0,310,0,62.0,2005,5.0,,,0.0,0.0,0.0,0.0,0,0.51,3.49,715.6943,1,9,,0-5,300579.1,0.3005791,nieto,5.0
203427  ,1,6,1,9,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,310,0,62.0,2005,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0.69,3.49,715.6943,1,81,3.0,6-12,300579.1,0.3005791,hijo/hijastro,5.0
203427  ,1,7,2,13,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,310,0,62.0,2005,3.0,3.0,2.0,8.0,0.0,0.0,0.0,0,0.76,3.49,715.6943,1,169,8.0,13-17,300579.1,0.3005791,hijo/hijastro,5.0
203898  ,1,1,1,47,2,4,2,1.0,,3.0,,,,,,2.0,1.0,1.0,,,,,,,,5.0,,1.0,1.0,150.0,150,450,5,90.0,2005,1.0,2.0,1.0,0.0,20.0,21.0,41.0,1,1.0,4.0600000000000005,832.5842000000001,1,2209,6.0,31-50,436324.5,0.4363245,jefe,5.0
203898  ,1,2,2,47,2,4,3,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,450,0,90.0,2005,,4.0,2.0,3.0,0.0,0.0,0.0,0,0.76,4.0600000000000005,832.5842000000001,1,2209,9.0,31-50,436324.5,0.4363245,cónyuge/pareja,5.0
203898  ,1,3,2,22,5,4,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,450,0,90.0,2005,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0,0.76,4.0600000000000005,832.5842000000001,1,484,14.0,18-30,436324.5,0.4363245,hijo/hijastro,5.0
203898  ,1,4,2,16,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,450,0,90.0,2005,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0,0.77,4.0600000000000005,832.5842000000001,1,256,7.0,13-17,436324.5,0.4363245,hijo/hijastro,5.0
203898  ,1,5,2,16,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,450,0,90.0,2005,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0,0.77,4.0600000000000005,832.5842000000001,1,256,,13-17,436324.5,0.4363245,hijo/hijastro,5.0
204151  ,1,1,1,82,2,1,7,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,880,5,440.0,2005,1.0,,,0.0,0.0,0.0,0.0,0,0.74,1.37,280.9459,0,6724,,50+,853256.8,0.8532568,jefe,2.0
204151  ,1,2,2,76,2,1,1,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,880,5,440.0,2005,,2.0,2.0,3.0,0.0,0.0,0.0,0,0.63,1.37,280.9459,0,5776,3.0,50+,853256.8,0.8532568,cónyuge/pareja,2.0
204687  ,1,1,2,63,3,4,1,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,700,0,233.3333333333333,2005,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0,0.67,2.69,551.6383,0,3969,4.0,50+,678727.0,0.678727,jefe,3.0
204687  ,1,2,1,26,5,4,4,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,0.0,300,700,3,233.3333333333333,2005,3.0,4.0,1.0,0.0,70.0,0.0,70.0,1,1.02,2.69,551.6383,0,676,12.0,18-30,678727.0,0.678727,hijo/hijastro,3.0
204687  ,1,3,1,33,5,4,4,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,0.0,400,700,4,233.3333333333333,2005,3.0,4.0,1.0,0.0,72.0,0.0,72.0,1,1.0,2.69,551.6383,0,1089,12.0,31-50,678727.0,0.678727,hijo/hijastro,3.0
205111  ,1,1,1,64,2,4,2,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,8.0,,6.0,,,,,,,,0.0,500,740,5,185.0,2005,1.0,2.0,1.0,0.0,30.0,0.0,30.0,1,0.83,3.61,740.3027,1,4096,6.0,50+,717511.4,0.7175114,jefe,4.0
205111  ,1,2,2,56,2,4,2,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,740,0,185.0,2005,,2.0,1.0,0.0,0.0,0.0,0.0,0,0.76,3.61,740.3027,1,3136,6.0,50+,717511.4,0.7175114,cónyuge/pareja,4.0
205111  ,1,3,1,35,5,4,4,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,8.0,,2.0,,,,,,,,0.0,240,740,2,185.0,2005,3.0,4.0,1.0,0.0,15.0,0.0,15.0,1,1.0,3.61,740.3027,1,1225,12.0,31-50,717511.4,0.7175114,hijo/hijastro,4.0
205111  ,1,4,1,25,5,4,3,3.0,6.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,740,0,185.0,2005,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0,1.02,3.61,740.3027,1,625,8.0,18-30,717511.4,0.7175114,hijo/hijastro,4.0
205667  ,1,1,1,66,2,1,4,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2000,7,666.6666666666666,2005,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0.83,2.27,465.5089,0,4356,12.0,50+,1939220.0,1.93922,jefe,3.0
205667  ,1,2,2,61,2,1,4,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,2000,7,666.6666666666666,2005,,4.0,1.0,0.0,0.0,0.0,0.0,0,0.67,2.27,465.5089,0,3721,12.0,50+,1939220.0,1.93922,cónyuge/pareja,3.0
205667  ,1,3,2,34,5,2,6,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,5.0,,1.0,1.0,500.0,500,2000,5,666.6666666666666,2005,3.0,6.0,1.0,0.0,40.0,0.0,40.0,1,0.77,2.27,465.5089,0,1156,15.0,31-50,1939220.0,1.93922,hijo/hijastro,3.0
205695  ,1,1,2,38,2,4,3,1.0,,3.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,4.0,150.0,150,1350,7,225.0,2005,1.0,3.0,2.0,8.0,33.0,0.0,33.0,1,0.77,4.84,992.5387999999999,0,1444,8.0,31-50,1308973.5,1.3089735,jefe,6.0
205695  ,1,2,2,18,5,4,3,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,1.0,4.0,0.0,0,1350,0,225.0,2005,3.0,5.0,2.0,1.0,20.0,0.0,20.0,1,0.76,4.84,992.5387999999999,0,324,7.0,18-30,1308973.5,1.3089735,hijo/hijastro,6.0
205695  ,1,3,1,17,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1350,0,225.0,2005,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0,1.04,4.84,992.5387999999999,0,289,7.0,13-17,1308973.5,1.3089735,hijo/hijastro,6.0
205695  ,1,4,2,13,5,4,2,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1350,0,225.0,2005,3.0,3.0,2.0,7.0,0.0,0.0,0.0,0,0.76,4.84,992.5387999999999,0,169,7.0,13-17,1308973.5,1.3089735,hijo/hijastro,6.0
205695  ,1,5,2,8,5,4,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0,1350,0,225.0,2005,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0,0.68,4.84,992.5387999999999,0,64,2.0,6-12,1308973.5,1.3089735,hijo/hijastro,6.0
205695  ,1,6,1,64,5,4,1,1.0,,2.0,,,,,,1.0,2.0,2.0,2.0,2.0,,6.0,,,,,,,,0.0,600,1350,6,225.0,2005,,2.0,2.0,5.0,77.0,0.0,77.0,1,0.83,4.84,992.5387999999999,0,4096,5.0,50+,1308973.5,1.3089735,madre/padre,6.0
206212  ,1,1,1,44,2,4,4,1.0,,2.0,,,,,,1.0,1.0,1.0,2.0,8.0,,6.0,,,,,,,,0.0,300,340,3,48.57142857142857,2005,1.0,4.0,1.0,0.0,9.0,0.0,9.0,1,1.0,5.8100000000000005,1191.4567,1,1936,12.0,31-50,329667.4,0.3296674,jefe,7.0
206212  ,1,2,2,41,2,4,3,1.0,,3.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,4.0,40.0,40,340,1,48.57142857142857,2005,,4.0,2.0,3.0,16.0,0.0,16.0,1,0.77,5.8100000000000005,1191.4567,1,1681,9.0,31-50,329667.4,0.3296674,cónyuge/pareja,7.0
206212  ,1,3,2,18,5,4,5,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,340,0,48.57142857142857,2005,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0,0.76,5.8100000000000005,1191.4567,1,324,,18-30,329667.4,0.3296674,hijo/hijastro,7.0
206212  ,1,4,1,16,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,340,0,48.57142857142857,2005,3.0,5.0,2.0,1.0,0.0,0.0,0.0,0,1.03,5.8100000000000005,1191.4567,1,256,7.0,13-17,329667.4,0.3296674,hijo/hijastro,7.0
206212  ,1,5,2,15,5,4,3,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,340,0,48.57142857142857,2005,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0,0.77,5.8100000000000005,1191.4567,1,225,,13-17,329667.4,0.3296674,hijo/hijastro,7.0
206212  ,1,6,2,12,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,340,0,48.57142857142857,2005,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0,0.74,5.8100000000000005,1191.4567,1,144,6.0,6-12,329667.4,0.3296674,hijo/hijastro,7.0
206212  ,1,7,2,12,5,4,1,3.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,340,0,48.57142857142857,2005,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0,0.74,5.8100000000000005,1191.4567,1,144,6.0,6-12,329667.4,0.3296674,hijo/hijastro,7.0
206305  ,1,1,2,83,4,12,1,3.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1700,8,850.0,2005,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0,0.63,1.63,334.2641,0,6889,5.0,50+,1648337.0,1.648337,jefe,2.0
206305  ,1,3,1,43,3,4,4,1.0,,3.0,,,,,,1.0,1.0,1.0,2.0,8.0,,,,,,,,1.0,4.0,0.0,700,1700,7,850.0,2005,3.0,4.0,1.0,0.0,50.0,0.0,50.0,1,1.0,1.63,334.2641,0,1849,12.0,31-50,1648337.0,1.648337,hijo/hijastro,2.0
206349  ,1,1,1,45,2,1,3,1.0,,3.0,,,,,,1.0,2.0,2.0,2.0,,,,,,,6.0,,1.0,1.0,280.0,580,1220,7,174.2857142857143,2005,1.0,4.0,2.0,3.0,48.0,0.0,48.0,1,1.0,5.8,1189.406,0,2025,9.0,31-50,1182924.2,1.1829242,jefe,7.0
206349  ,1,2,2,44,2,1,3,3.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,,,0.0,0,1220,0,174.2857142857143,2005,,4.0,2.0,1.0,0.0,0.0,0.0,0,0.77,5.8,1189.406,0,1936,7.0,31-50,1182924.2,1.1829242,cónyuge/pareja,7.0
